nested_records/nesting_to_many_relationships/film_title_actor_name_category_name
Problem:
Actors not grouped, cartesian product as result


Query Sql String:
select `Film`.`TITLE`, `ACTOR`.`FIRST_NAME`, `ACTOR`.`LAST_NAME`, `category`.`name` from `ACTOR` join `FILM_ACTOR` on `ACTOR`.`ACTOR_ID` = `FILM_ACTOR`.`ACTOR_ID` join `Film` on `FILM_ACTOR`.`FILM_ID` = `Film`.`FILM_ID` join `film_category` on `Film`.`FILM_ID` = `film_category`.`film_id` join `category` on `film_category`.`category_id` = `category`.`category_id` order by 1, 2, 3, 4
The formatted plan as returned by the database:
 +----+-----------+-------------+----------+------+---------------------------------+-------------------------+-------+----------------------------+----+--------+-------------------------------+
|  id|select_type|table        |partitions|type  |possible_keys                    |key                      |key_len|ref                         |rows|filtered|Extra                          |
+----+-----------+-------------+----------+------+---------------------------------+-------------------------+-------+----------------------------+----+--------+-------------------------------+
|   1|SIMPLE     |category     |{null}    |ALL   |PRIMARY                          |{null}                   |{null} |{null}                      |  16|   100.0|Using temporary; Using filesort|
|   1|SIMPLE     |film_category|{null}    |ref   |PRIMARY,fk_film_category_category|fk_film_category_category|4      |sakila.category.category_id |  62|   100.0|Using index                    |
|   1|SIMPLE     |Film         |{null}    |eq_ref|PRIMARY                          |PRIMARY                  |4      |sakila.film_category.film_id|   1|   100.0|{null}                         |
|   1|SIMPLE     |FILM_ACTOR   |{null}    |ref   |PRIMARY,idx_fk_film_id           |idx_fk_film_id           |4      |sakila.film_category.film_id|   5|   100.0|Using index                    |
|   1|SIMPLE     |ACTOR        |{null}    |eq_ref|PRIMARY                          |PRIMARY                  |4      |sakila.FILM_ACTOR.actor_id  |   1|   100.0|{null}                         |
+----+-----------+-------------+----------+------+---------------------------------+-------------------------+-------+----------------------------+----+--------+-------------------------------+

The cost the database associated with the execution of the query:  NaN
The estimated number of rows (cardinality) that is to be returned by the query: 16.0
The actual number of rows (cardinality) returned by the query:  5462

Result Records:
  +----------------+----------+---------+-----------+
|TITLE           |FIRST_NAME|LAST_NAME|name       |
|BEHAVIOR RUNAWAY|DARYL     |WAHLBERG |Horror     |
|BEHAVIOR RUNAWAY|ED        |GUINESS  |Horror     |
|BEHAVIOR RUNAWAY|REESE     |KILMER   |Horror     |
|BEHAVIOR RUNAWAY|RITA      |REYNOLDS |Horror     |
|BEHAVIOR RUNAWAY|TIM       |HACKMAN  |Horror     |
|BENEATH RUSH    |ANGELINA  |ASTAIRE  |Children   |
|BENEATH RUSH    |CHRIS     |BRIDGES  |Children   |
|BENEATH RUSH    |GENE      |WILLIS   |Children   |
|BENEATH RUSH    |JANE      |JACKMAN  |Children   |
|BENEATH RUSH    |REESE     |KILMER   |Children   |
|BENEATH RUSH    |SUSAN     |DAVIS    |Children   |
|BENEATH RUSH    |VIVIEN    |BASINGER |Children   |
|BERETS AGENT    |ANGELA    |WITHER...|Action     |
|BERETS AGENT    |CATE      |HARRIS   |Action     |
|BERETS AGENT    |GRACE     |MOSTEL   |Action     |
|BERETS AGENT    |IAN       |TANDY    |Action     |
|BERETS AGENT    |JESSICA   |BAILEY   |Action     |
|BERETS AGENT    |JULIA     |BARRYMORE|Action     |
|BERETS AGENT    |JULIA     |FAWCETT  |Action     |
|BERETS AGENT    |JULIANNE  |DENCH    |Action     |
|BERETS AGENT    |MERYL     |ALLEN    |Action     |
|BERETS AGENT    |WILLIAM   |HACKMAN  |Action     |
|BETRAYED REAR   |ANGELINA  |ASTAIRE  |Children   |
|BETRAYED REAR   |CHRISTIAN |AKROYD   |Children   |
|BETRAYED REAR   |MORGAN    |MCDORMAND|Children   |
|BETRAYED REAR   |NICK      |DEGENERES|Children   |
|BEVERLY OUTLAW  |JODIE     |DEGENERES|Sci-Fi     |
|BEVERLY OUTLAW  |JOHN      |SUVARI   |Sci-Fi     |
|BEVERLY OUTLAW  |RALPH     |CRUZ     |Sci-Fi     |
|BEVERLY OUTLAW  |SANDRA    |PECK     |Sci-Fi     |
|BIKINI BORROWERS|BETTE     |NICHOLSON|Animation  |
|BIKINI BORROWERS|PENELOPE  |CRONYN   |Animation  |
|BILKO ANONYMOUS |ELLEN     |PRESLEY  |Family     |
|BILKO ANONYMOUS |GOLDIE    |BRODY    |Family     |
|BILKO ANONYMOUS |RUSSELL   |CLOSE    |Family     |
|BILL OTHERS     |AL        |GARLAND  |Documentary|
|BILL OTHERS     |CHRIS     |BRIDGES  |Documentary|
|BILL OTHERS     |DUSTIN    |TAUTOU   |Documentary|
|BILL OTHERS     |LAURENCE  |BULLOCK  |Documentary|
|BILL OTHERS     |MINNIE    |ZELLWEGER|Documentary|
|BILL OTHERS     |RUSSELL   |TEMPLE   |Documentary|
|BINGO TALENTED  |CAMERON   |WRAY     |Sci-Fi     |
|BINGO TALENTED  |CARY      |MCCONA...|Sci-Fi     |
|BINGO TALENTED  |GOLDIE    |BRODY    |Sci-Fi     |
|BINGO TALENTED  |JON       |CHASE    |Sci-Fi     |
|BINGO TALENTED  |RENEE     |BALL     |Sci-Fi     |
|BIRCH ANTITRUST |ALAN      |DREYFUSS |Music      |
|BIRCH ANTITRUST |DARYL     |WAHLBERG |Music      |
|BIRCH ANTITRUST |EWAN      |GOODING  |Music      |
|BIRCH ANTITRUST |JOE       |SWANK    |Music      |
|BIRCH ANTITRUST |MATTHEW   |CARREY   |Music      |
|BIRCH ANTITRUST |WOODY     |HOFFMAN  |Music      |
|BIRD INDEPEND...|FAY       |KILMER   |Travel     |
|BIRD INDEPEND...|JAYNE     |NOLTE    |Travel     |
|BIRDCAGE CASPER |KENNETH   |PESCI    |Music      |
|BIRDCAGE CASPER |KENNETH   |TORN     |Music      |
|BIRDCAGE CASPER |RENEE     |BALL     |Music      |
|BIRDCAGE CASPER |SALMA     |NOLTE    |Music      |
|BIRDS PERDITION |GARY      |PENN     |New        |
|BIRDS PERDITION |SANDRA    |PECK     |New        |
|BIRDS PERDITION |SYLVESTER |DERN     |New        |
|BIRDS PERDITION |WHOOPI    |HURT     |New        |
|BLACKOUT PRIVATE|CAMERON   |ZELLWEGER|Animation  |
|BLACKOUT PRIVATE|CARY      |MCCONA...|Animation  |
|BLACKOUT PRIVATE|KENNETH   |HOFFMAN  |Animation  |
|BLACKOUT PRIVATE|MATTHEW   |CARREY   |Animation  |
|BLACKOUT PRIVATE|SANDRA    |KILMER   |Animation  |
|BLADE POLISH    |ALEC      |WAYNE    |Drama      |
|BLADE POLISH    |ANGELA    |WITHER...|Drama      |
|BLADE POLISH    |JENNIFER  |DAVIS    |Drama      |
|BLADE POLISH    |KEVIN     |GARLAND  |Drama      |
|BLADE POLISH    |RIVER     |DEAN     |Drama      |
|BLANKET BEVERLY |ALAN      |DREYFUSS |Family     |
|BLANKET BEVERLY |BURT      |TEMPLE   |Family     |
|BLANKET BEVERLY |FRED      |COSTNER  |Family     |
|BLANKET BEVERLY |THORA     |TEMPLE   |Family     |
|BLINDNESS GUN   |ADAM      |HOPPER   |Sci-Fi     |
|BLINDNESS GUN   |BURT      |DUKAKIS  |Sci-Fi     |
|BLINDNESS GUN   |CHRIS     |BRIDGES  |Sci-Fi     |
|BLOOD ARGONAUTS |ADAM      |HOPPER   |Family     |
|BLOOD ARGONAUTS |CATE      |MCQUEEN  |Family     |
|BLOOD ARGONAUTS |CUBA      |BIRCH    |Family     |
|BLOOD ARGONAUTS |LAURA     |BRODY    |Family     |
|BLUES INSTINCT  |CAMERON   |STREEP   |Family     |
|BLUES INSTINCT  |GROUCHO   |DUNST    |Family     |
|BLUES INSTINCT  |MATTHEW   |CARREY   |Family     |
|BLUES INSTINCT  |SALMA     |NOLTE    |Family     |
|BOILED DARES    |DAN       |TORN     |Travel     |
|BOILED DARES    |GREGORY   |GOODING  |Travel     |
|BOILED DARES    |JIM       |MOSTEL   |Travel     |
|BOILED DARES    |JULIA     |FAWCETT  |Travel     |
|BOILED DARES    |MORGAN    |HOPKINS  |Travel     |
|BOILED DARES    |NICK      |STALLONE |Travel     |
|BOILED DARES    |PENELOPE  |PINKETT  |Travel     |
|BOILED DARES    |TIM       |HACKMAN  |Travel     |
|BONNIE HOLOCAUST|ED        |GUINESS  |Documentary|
|BONNIE HOLOCAUST|FAY       |WINSLET  |Documentary|
|BONNIE HOLOCAUST|FRANCES   |TOMEI    |Documentary|
|BONNIE HOLOCAUST|HENRY     |BERRY    |Documentary|
|BONNIE HOLOCAUST|JOHNNY    |LOLLOB...|Documentary|
|BONNIE HOLOCAUST|JULIA     |MCQUEEN  |Documentary|
|BONNIE HOLOCAUST|MINNIE    |ZELLWEGER|Documentary|
|BONNIE HOLOCAUST|OPRAH     |KILMER   |Documentary|
|BONNIE HOLOCAUST|SUSAN     |DAVIS    |Documentary|
|BOOGIE AMELIE   |GENE      |MCKELLEN |Music      |
|BOOGIE AMELIE   |GROUCHO   |SINATRA  |Music      |
|BOOGIE AMELIE   |JODIE     |DEGENERES|Music      |
|BOOGIE AMELIE   |KEVIN     |BLOOM    |Music      |
|BOOGIE AMELIE   |MERYL     |ALLEN    |Music      |
|BOOGIE AMELIE   |NICK      |DEGENERES|Music      |
|BOONDOCK BALL...|AUDREY    |BAILEY   |Travel     |
|BOONDOCK BALL...|CHRIS     |BRIDGES  |Travel     |
|BOONDOCK BALL...|DAN       |HARRIS   |Travel     |
|BOONDOCK BALL...|ED        |CHASE    |Travel     |
|BOONDOCK BALL...|FRED      |COSTNER  |Travel     |
|BOONDOCK BALL...|HUMPHREY  |GARLAND  |Travel     |
|BOONDOCK BALL...|JENNIFER  |DAVIS    |Travel     |
|BOONDOCK BALL...|KENNETH   |PESCI    |Travel     |
|BOONDOCK BALL...|KIRSTEN   |PALTROW  |Travel     |
|BOONDOCK BALL...|RAY       |JOHANSSON|Travel     |
|BOONDOCK BALL...|SANDRA    |PECK     |Travel     |
|BOONDOCK BALL...|UMA       |WOOD     |Travel     |
|BOONDOCK BALL...|WARREN    |JACKMAN  |Travel     |
|BORN SPINAL     |DAN       |STREEP   |Travel     |
|BORN SPINAL     |DUSTIN    |TAUTOU   |Travel     |
|BORN SPINAL     |KENNETH   |PALTROW  |Travel     |
|BORN SPINAL     |KIRSTEN   |PALTROW  |Travel     |
|BORN SPINAL     |MERYL     |ALLEN    |Travel     |
|BORN SPINAL     |NICK      |STALLONE |Travel     |
|BORN SPINAL     |RAY       |JOHANSSON|Travel     |
|BORN SPINAL     |RITA      |REYNOLDS |Travel     |
|BORN SPINAL     |SISSY     |SOBIESKI |Travel     |
|BORROWERS BED...|CUBA      |OLIVIER  |Animation  |
|BORROWERS BED...|DARYL     |CRAWFORD |Animation  |
|BORROWERS BED...|ELVIS     |MARX     |Animation  |
|BORROWERS BED...|HARVEY    |HOPE     |Animation  |
|BORROWERS BED...|JON       |CHASE    |Animation  |
|BORROWERS BED...|KIRK      |JOVOVICH |Animation  |
|BORROWERS BED...|SCARLETT  |DAMON    |Animation  |
|BOULEVARD MOB   |ANGELA    |WITHER...|New        |
|BOULEVARD MOB   |AUDREY    |OLIVIER  |New        |
|BOULEVARD MOB   |DAN       |STREEP   |New        |
|BOULEVARD MOB   |EWAN      |GOODING  |New        |
|BOULEVARD MOB   |HARVEY    |HOPE     |New        |
|BOULEVARD MOB   |KIRSTEN   |AKROYD   |New        |
|BOULEVARD MOB   |MORGAN    |MCDORMAND|New        |
|BOULEVARD MOB   |RIP       |CRAWFORD |New        |
|BOUND CHEAPER   |CUBA      |OLIVIER  |Classics   |
|BOUND CHEAPER   |KARL      |BERRY    |Classics   |
|BOWFINGER GABLES|CARMEN    |HUNT     |Horror     |
|BOWFINGER GABLES|KARL      |BERRY    |Horror     |
|BOWFINGER GABLES|MICHELLE  |MCCONA...|Horror     |
|BOWFINGER GABLES|MINNIE    |ZELLWEGER|Horror     |
|BOWFINGER GABLES|WILL      |WILSON   |Horror     |
|BRANNIGAN SUN...|KENNETH   |HOFFMAN  |New        |
|BRANNIGAN SUN...|RIP       |CRAWFORD |New        |
|BRAVEHEART HUMAN|JANE      |JACKMAN  |Family     |
|BRAVEHEART HUMAN|JAYNE     |NOLTE    |Family     |
|BRAVEHEART HUMAN|KIRSTEN   |AKROYD   |Family     |
|BRAVEHEART HUMAN|NICK      |STALLONE |Family     |
|BREAKFAST GOL...|AL        |GARLAND  |New        |
|BREAKFAST GOL...|ANGELINA  |ASTAIRE  |New        |
|BREAKFAST GOL...|JULIA     |ZELLWEGER|New        |
|BREAKFAST GOL...|MICHAEL   |BOLGER   |New        |
|BREAKFAST GOL...|RUSSELL   |TEMPLE   |New        |
|BREAKING HOME   |CARMEN    |HUNT     |New        |
|BREAKING HOME   |FRANCES   |TOMEI    |New        |
|BREAKING HOME   |GRACE     |MOSTEL   |New        |
|BREAKING HOME   |HELEN     |VOIGHT   |New        |
|BREAKING HOME   |MORGAN    |WILLIAMS |New        |
|BREAKING HOME   |WOODY     |HOFFMAN  |New        |
|BRIDE INTRIGUE  |ANGELA    |HUDSON   |Action     |
|BRIGHT ENCOUN...|ALBERT    |NOLTE    |Drama      |
|BRIGHT ENCOUN...|CAMERON   |ZELLWEGER|Drama      |
|BRIGHT ENCOUN...|MERYL     |ALLEN    |Drama      |
|BRIGHT ENCOUN...|RENEE     |BALL     |Drama      |
|BRINGING HYST...|ANGELA    |WITHER...|Comedy     |
|BRINGING HYST...|FRANCES   |DAY-LEWIS|Comedy     |
|BROOKLYN DESERT |ALBERT    |NOLTE    |Foreign    |
|BROOKLYN DESERT |GROUCHO   |WILLIAMS |Foreign    |
|BROOKLYN DESERT |JAYNE     |NEESON   |Foreign    |
|BROOKLYN DESERT |JODIE     |DEGENERES|Foreign    |
|BROOKLYN DESERT |SEAN      |GUINESS  |Foreign    |
|BROTHERHOOD B...|DARYL     |CRAWFORD |Documentary|
|BROTHERHOOD B...|FRANCES   |DAY-LEWIS|Documentary|
|BROTHERHOOD B...|FRED      |COSTNER  |Documentary|
|BROTHERHOOD B...|JAYNE     |NEESON   |Documentary|
|BROTHERHOOD B...|JUDE      |CRUISE   |Documentary|
|BUBBLE GROSSE   |MENA      |HOPPER   |Sports     |
|BUBBLE GROSSE   |ROCK      |DUKAKIS  |Sports     |
|BUBBLE GROSSE   |VIVIEN    |BASINGER |Sports     |
|BUCKET BROTHE...|BURT      |TEMPLE   |Travel     |
|BUCKET BROTHE...|CHARLIZE  |DENCH    |Travel     |
|BUCKET BROTHE...|GARY      |PHOENIX  |Travel     |
|BUCKET BROTHE...|KIRSTEN   |AKROYD   |Travel     |
|BUCKET BROTHE...|RIP       |CRAWFORD |Travel     |
|BUCKET BROTHE...|TIM       |HACKMAN  |Travel     |
|BUGSY SONG      |KIRSTEN   |AKROYD   |Foreign    |
|BUGSY SONG      |WOODY     |JOLIE    |Foreign    |
|BULL SHAWSHANK  |ALEC      |WAYNE    |Action     |
|BULL SHAWSHANK  |ANGELA    |WITHER...|Action     |
|BULL SHAWSHANK  |DAN       |STREEP   |Action     |
|BULL SHAWSHANK  |JAYNE     |NOLTE    |Action     |
|BULL SHAWSHANK  |JULIANNE  |DENCH    |Action     |
|BULL SHAWSHANK  |KIRK      |JOVOVICH |Action     |
|BULL SHAWSHANK  |NICK      |WAHLBERG |Action     |
|BULL SHAWSHANK  |SANDRA    |KILMER   |Action     |
|BULWORTH COMM...|ALAN      |DREYFUSS |Games      |
|BULWORTH COMM...|ANGELA    |HUDSON   |Games      |
|BULWORTH COMM...|PENELOPE  |GUINESS  |Games      |
|BULWORTH COMM...|SCARLETT  |BENING   |Games      |
|BUNCH MINDS     |CHRIS     |BRIDGES  |Drama      |
|BUNCH MINDS     |EWAN      |GOODING  |Drama      |
|BUNCH MINDS     |GRETA     |KEITEL   |Drama      |
|BUNCH MINDS     |JADA      |RYDER    |Drama      |
|BUNCH MINDS     |JOHNNY    |CAGE     |Drama      |
|BUNCH MINDS     |KARL      |BERRY    |Drama      |
|BUNCH MINDS     |LAURENCE  |BULLOCK  |Drama      |
|BUNCH MINDS     |WOODY     |HOFFMAN  |Drama      |
|BUTCH PANTHER   |CARMEN    |HUNT     |New        |
|BUTCH PANTHER   |CUBA      |OLIVIER  |New        |
|BUTCH PANTHER   |GROUCHO   |DUNST    |New        |
|BUTTERFLY CHO...|BURT      |TEMPLE   |New        |
|BUTTERFLY CHO...|ED        |GUINESS  |New        |
|BUTTERFLY CHO...|KIM       |ALLEN    |New        |
|BUTTERFLY CHO...|LISA      |MONROE   |New        |
|BUTTERFLY CHO...|MARY      |KEITEL   |New        |
|BUTTERFLY CHO...|MENA      |TEMPLE   |New        |
|BUTTERFLY CHO...|NICK      |STALLONE |New        |
|CABIN FLASH     |ALEC      |WAYNE    |Children   |
|CABIN FLASH     |BEN       |WILLIS   |Children   |
|CABIN FLASH     |RENEE     |BALL     |Children   |
|CABIN FLASH     |UMA       |WOOD     |Children   |
|CADDYSHACK JEDI |ED        |CHASE    |Action     |
|CADDYSHACK JEDI |ELVIS     |MARX     |Action     |
|CADDYSHACK JEDI |KENNETH   |PALTROW  |Action     |
|CADDYSHACK JEDI |MERYL     |GIBSON   |Action     |
|CADDYSHACK JEDI |NATALIE   |HOPKINS  |Action     |
|CADDYSHACK JEDI |ROCK      |DUKAKIS  |Action     |
|CADDYSHACK JEDI |TOM       |MCKELLEN |Action     |
|CALENDAR GUNF...|BETTE     |NICHOLSON|Foreign    |
|CALENDAR GUNF...|CAMERON   |STREEP   |Foreign    |
|CALENDAR GUNF...|GARY      |PHOENIX  |Foreign    |
|CALENDAR GUNF...|GINA      |DEGENERES|Foreign    |
|CALENDAR GUNF...|GRETA     |KEITEL   |Foreign    |
|CALENDAR GUNF...|MILLA     |PECK     |Foreign    |
|CALENDAR GUNF...|TIM       |HACKMAN  |Foreign    |
|CALENDAR GUNF...|WHOOPI    |HURT     |Foreign    |
|CALIFORNIA BIRDS|RUSSELL   |CLOSE    |Sports     |
|CALIFORNIA BIRDS|SCARLETT  |BENING   |Sports     |
|CAMELOT VACATION|ALBERT    |NOLTE    |Sci-Fi     |
|CAMELOT VACATION|JUDE      |CRUISE   |Sci-Fi     |
|CAMPUS REMEMBER |MATTHEW   |JOHANSSON|Action     |
|CAMPUS REMEMBER |REESE     |KILMER   |Action     |
|CAMPUS REMEMBER |WILL      |WILSON   |Action     |
|CANDIDATE PER...|MORGAN    |HOPKINS  |Classics   |
|CANDIDATE PER...|SANDRA    |KILMER   |Classics   |
|CANDIDATE PER...|SIDNEY    |CROWE    |Classics   |
|CANDIDATE PER...|THORA     |TEMPLE   |Classics   |
|CANDLES GRAPES  |ALBERT    |JOHANSSON|Games      |
|CANDLES GRAPES  |ANGELA    |HUDSON   |Games      |
|CANDLES GRAPES  |CHARLIZE  |DENCH    |Games      |
|CANDLES GRAPES  |JOHN      |SUVARI   |Games      |
|CANDLES GRAPES  |MILLA     |KEITEL   |Games      |
|CANDLES GRAPES  |REESE     |KILMER   |Games      |
|CANDLES GRAPES  |SANDRA    |KILMER   |Games      |
|CANYON STOCK    |MATTHEW   |LEIGH    |Animation  |
|CANYON STOCK    |RALPH     |CRUZ     |Animation  |
|CANYON STOCK    |RUSSELL   |TEMPLE   |Animation  |
|CANYON STOCK    |SPENCER   |DEPP     |Animation  |
|CANYON STOCK    |VAL       |BOLGER   |Animation  |
|CANYON STOCK    |ZERO      |CAGE     |Animation  |
|CAPER MOTIONS   |AUDREY    |OLIVIER  |Comedy     |
|CAPER MOTIONS   |BURT      |TEMPLE   |Comedy     |
|CAPER MOTIONS   |CATE      |MCQUEEN  |Comedy     |
|CAPER MOTIONS   |CHRISTIAN |AKROYD   |Comedy     |
|CAPER MOTIONS   |HELEN     |VOIGHT   |Comedy     |
|CAPER MOTIONS   |KEVIN     |GARLAND  |Comedy     |
|CAPER MOTIONS   |VAL       |BOLGER   |Comedy     |
|CARIBBEAN LIB...|BEN       |WILLIS   |Sports     |
|CARIBBEAN LIB...|CHRIS     |BRIDGES  |Sports     |
|CARIBBEAN LIB...|ELLEN     |PRESLEY  |Sports     |
|CARIBBEAN LIB...|HARVEY    |HOPE     |Sports     |
|CARIBBEAN LIB...|JANE      |JACKMAN  |Sports     |
|CARIBBEAN LIB...|KIM       |ALLEN    |Sports     |
|CARIBBEAN LIB...|LAURENCE  |BULLOCK  |Sports     |
|CARIBBEAN LIB...|SUSAN     |DAVIS    |Sports     |
|CAROL TEXAS     |BEN       |WILLIS   |Animation  |
|CAROL TEXAS     |DUSTIN    |TAUTOU   |Animation  |
|CAROL TEXAS     |FRED      |COSTNER  |Animation  |
|CAROL TEXAS     |GARY      |PHOENIX  |Animation  |
|CAROL TEXAS     |OPRAH     |KILMER   |Animation  |
|CAROL TEXAS     |THORA     |TEMPLE   |Animation  |
|CAROL TEXAS     |VIVIEN    |BASINGER |Animation  |
|CARRIE BUNCH    |ANGELINA  |ASTAIRE  |Horror     |
|CARRIE BUNCH    |BELA      |WALKEN   |Horror     |
|CARRIE BUNCH    |GRETA     |MALDEN   |Horror     |
|CARRIE BUNCH    |JUDE      |CRUISE   |Horror     |
|CARRIE BUNCH    |KENNETH   |TORN     |Horror     |
|CARRIE BUNCH    |MENA      |TEMPLE   |Horror     |
|CARRIE BUNCH    |VAL       |BOLGER   |Horror     |
|CASABLANCA SUPER|ANGELA    |WITHER...|Travel     |
|CASABLANCA SUPER|KIRSTEN   |AKROYD   |Travel     |
|CASABLANCA SUPER|REESE     |WEST     |Travel     |
|CASABLANCA SUPER|WALTER    |TORN     |Travel     |
|CASPER DRAGONFLY|ELLEN     |PRESLEY  |Children   |
|CASPER DRAGONFLY|HELEN     |VOIGHT   |Children   |
|CASPER DRAGONFLY|RALPH     |CRUZ     |Children   |
|CASPER DRAGONFLY|RAY       |JOHANSSON|Children   |
|CASPER DRAGONFLY|WALTER    |TORN     |Children   |
|CASSIDY WYOMING |ANGELA    |HUDSON   |Travel     |
|CASSIDY WYOMING |ANGELA    |WITHER...|Travel     |
|CASSIDY WYOMING |AUDREY    |OLIVIER  |Travel     |
|CASSIDY WYOMING |CUBA      |OLIVIER  |Travel     |
|CASSIDY WYOMING |LUCILLE   |DEE      |Travel     |
|CASSIDY WYOMING |MARY      |KEITEL   |Travel     |
|CASSIDY WYOMING |SANDRA    |KILMER   |Travel     |
|CASUALTIES EN...|CAMERON   |STREEP   |Action     |
|CASUALTIES EN...|DARYL     |WAHLBERG |Action     |
|CASUALTIES EN...|GROUCHO   |DUNST    |Action     |
|CASUALTIES EN...|MENA      |TEMPLE   |Action     |
|CASUALTIES EN...|SUSAN     |DAVIS    |Action     |
|CAT CONEHEADS   |ANGELA    |WITHER...|Comedy     |
|CAT CONEHEADS   |HELEN     |VOIGHT   |Comedy     |
|CAT CONEHEADS   |LAURA     |BRODY    |Comedy     |
|CAT CONEHEADS   |RENEE     |BALL     |Comedy     |
|CATCH AMISTAD   |CHRISTIAN |AKROYD   |Foreign    |
|CATCH AMISTAD   |DAN       |STREEP   |Foreign    |
|CATCH AMISTAD   |IAN       |TANDY    |Foreign    |
|CATCH AMISTAD   |JOHNNY    |CAGE     |Foreign    |
|CATCH AMISTAD   |KENNETH   |PESCI    |Foreign    |
|CAUSE DATE      |DUSTIN    |TAUTOU   |Documentary|
|CAUSE DATE      |JAYNE     |NEESON   |Documentary|
|CAUSE DATE      |JAYNE     |SILVER...|Documentary|
|CAUSE DATE      |PENELOPE  |PINKETT  |Documentary|
|CAUSE DATE      |REESE     |WEST     |Documentary|
|CAUSE DATE      |WILLIAM   |HACKMAN  |Documentary|
|CELEBRITY HORN  |ANGELA    |WITHER...|Action     |
|CELEBRITY HORN  |DUSTIN    |TAUTOU   |Action     |
|CELEBRITY HORN  |JAYNE     |SILVER...|Action     |
|CELEBRITY HORN  |MATTHEW   |LEIGH    |Action     |
|CENTER DINOSAUR |ALEC      |WAYNE    |Classics   |
|CENTER DINOSAUR |ED        |GUINESS  |Classics   |
|CENTER DINOSAUR |FAY       |WINSLET  |Classics   |
|CENTER DINOSAUR |GEOFFREY  |HESTON   |Classics   |
|CHAINSAW UPTOWN |GENE      |HOPKINS  |Sci-Fi     |
|CHAINSAW UPTOWN |NICK      |WAHLBERG |Sci-Fi     |
|CHAMBER ITALIAN |ADAM      |HOPPER   |Music      |
|CHAMBER ITALIAN |ALEC      |WAYNE    |Music      |
|CHAMBER ITALIAN |EMILY     |DEE      |Music      |
|CHAMBER ITALIAN |GINA      |DEGENERES|Music      |
|CHAMBER ITALIAN |HENRY     |BERRY    |Music      |
|CHAMBER ITALIAN |RICHARD   |PENN     |Music      |
|CHAMBER ITALIAN |RIP       |WINSLET  |Music      |
|CHAMPION FLAT...|CAMERON   |WRAY     |Animation  |
|CHAMPION FLAT...|FRANCES   |DAY-LEWIS|Animation  |
|CHAMPION FLAT...|GENE      |WILLIS   |Animation  |
|CHAMPION FLAT...|JUDE      |CRUISE   |Animation  |
|CHANCE RESURR...|ANGELA    |WITHER...|Sports     |
|CHANCE RESURR...|BEN       |WILLIS   |Sports     |
|CHANCE RESURR...|CHRISTIAN |AKROYD   |Sports     |
|CHANCE RESURR...|MERYL     |ALLEN    |Sports     |
|CHANCE RESURR...|MILLA     |PECK     |Sports     |
|CHANCE RESURR...|WHOOPI    |HURT     |Sports     |
|CHAPLIN LICENSE |CUBA      |ALLEN    |New        |
|CHAPLIN LICENSE |GINA      |DEGENERES|New        |
|CHAPLIN LICENSE |GROUCHO   |DUNST    |New        |
|CHAPLIN LICENSE |MINNIE    |KILMER   |New        |
|CHAPLIN LICENSE |PENELOPE  |CRONYN   |New        |
|CHAPLIN LICENSE |TIM       |HACKMAN  |New        |
|CHARADE DUFFEL  |GREG      |CHAPLIN  |Sci-Fi     |
|CHARADE DUFFEL  |KIRSTEN   |AKROYD   |Sci-Fi     |
|CHARADE DUFFEL  |WARREN    |NOLTE    |Sci-Fi     |
|CHARIOTS CONS...|GINA      |DEGENERES|Sci-Fi     |
|CHARIOTS CONS...|MICHAEL   |BOLGER   |Sci-Fi     |
|CHASING FIGHT   |FAY       |WINSLET  |Family     |
|CHASING FIGHT   |JADA      |RYDER    |Family     |
|CHASING FIGHT   |MENA      |HOPPER   |Family     |
|CHASING FIGHT   |RUSSELL   |TEMPLE   |Family     |
|CHASING FIGHT   |TOM       |MIRANDA  |Family     |
|CHEAPER CLYDE   |LUCILLE   |TRACY    |Sci-Fi     |
|CHEAPER CLYDE   |PENELOPE  |GUINESS  |Sci-Fi     |
|CHICAGO NORTH   |BURT      |TEMPLE   |Games      |
|CHICAGO NORTH   |CUBA      |ALLEN    |Games      |
|CHICAGO NORTH   |JAYNE     |SILVER...|Games      |
|CHICAGO NORTH   |KEVIN     |GARLAND  |Games      |
|CHICAGO NORTH   |LIZA      |BERGMAN  |Games      |
|CHICAGO NORTH   |MAE       |HOFFMAN  |Games      |
|CHICAGO NORTH   |MERYL     |GIBSON   |Games      |
|CHICAGO NORTH   |RIVER     |DEAN     |Games      |
|CHICKEN HELLF...|HENRY     |BERRY    |Documentary|
|CHICKEN HELLF...|KIRSTEN   |PALTROW  |Documentary|
|CHILL LUCK      |BURT      |POSEY    |Drama      |
|CHILL LUCK      |MARY      |TANDY    |Drama      |
|CHILL LUCK      |MEG       |HAWKE    |Drama      |
|CHILL LUCK      |WARREN    |JACKMAN  |Drama      |
|CHILL LUCK      |WOODY     |JOLIE    |Drama      |
|CHINATOWN GLA...|BOB       |FAWCETT  |New        |
|CHINATOWN GLA...|DAN       |TORN     |New        |
|CHINATOWN GLA...|GEOFFREY  |HESTON   |New        |
|CHINATOWN GLA...|JAYNE     |SILVER...|New        |
|CHINATOWN GLA...|JEFF      |SILVER...|New        |
|CHINATOWN GLA...|JESSICA   |BAILEY   |New        |
|CHINATOWN GLA...|JUDE      |CRUISE   |New        |
|CHINATOWN GLA...|PENELOPE  |MONROE   |New        |
